Date,Open,High,Low,Close,Adj Close,Volume
4/3/2020,33.966667,34.366001,31.226,32.000668,32.000668,338431500
4/6/2020,34.080002,34.733334,33.197334,34.416,34.416,223527000
4/7/2020,36.333332,37.666668,35.489334,36.363335,36.363335,268797000
4/8/2020,36.946667,37.147331,35.555332,36.589333,36.589333,189840000
4/9/2020,37.472668,38.345333,37.140667,38.200001,38.200001,204750000
4/13/2020,39.344002,43.466667,38.702,43.396667,43.396667,337131000
4/14/2020,46.598,49.458668,46.161999,47.326,47.326,458647500
4/15/2020,49.466667,50.208668,47.333332,48.655334,48.655334,353655000
4/16/2020,47.796001,50.630001,47.114666,49.680668,49.680668,309868500
4/17/2020,51.485332,51.663334,49.844002,50.259335,50.259335,196923000
4/20/2020,48.846668,51.037998,47.480667,49.757332,49.757332,221199000
4/21/2020,48.674667,50.222,44.919334,45.781334,45.781334,303136500
4/22/2020,46.931999,48.933334,45.914001,48.807335,48.807335,212482500
4/23/2020,48.506668,48.933334,46.875332,47.042,47.042,198550500
4/24/2020,47.387333,48.715332,46.545334,48.343334,48.343334,198180000
4/27/2020,49.174,53.299332,49,53.25,53.25,310221000
4/28/2020,53.042667,53.666668,50.445999,51.274666,51.274666,228330000
4/29/2020,52.678001,53.546665,52.210667,53.367332,53.367332,243240000
4/30/2020,57.012669,57.987999,50.900002,52.125332,52.125332,427078500
5/1/2020,50.333332,51.518002,45.535999,46.754665,46.754665,487977000
5/4/2020,46.733334,50.799999,46.533333,50.745998,50.745998,288556500
5/5/2020,52.652668,53.261333,50.812,51.214001,51.214001,254875500
5/6/2020,51.766666,52.653332,50.740665,52.172001,52.172001,166848000
5/7/2020,51.813999,53.093334,51.490002,52.002666,52.002666,172915500
5/8/2020,52.917999,54.933334,52.467335,54.627998,54.627998,241297500
5/11/2020,52.700668,54.933334,52.333332,54.085999,54.085999,247794000
5/12/2020,55.133331,56.219334,53.866669,53.960667,53.960667,238603500
5/13/2020,54.722,55.066666,50.886665,52.730667,52.730667,285982500
5/14/2020,52,53.557335,50.933334,53.555332,53.555332,205233000
5/15/2020,52.689999,53.669998,52.436668,53.278,53.278,157776000
5/18/2020,55.185333,55.647999,53.591999,54.242001,54.242001,174987000
5/19/2020,54.344666,54.804668,53.738667,53.867332,53.867332,144547500
5/20/2020,54.700001,55.066666,54.119999,54.370667,54.370667,109639500
5/21/2020,54.400002,55.5,53.066666,55.173332,55.173332,183819000
5/22/2020,54.811333,55.452,54.133331,54.458668,54.458668,149812500
5/26/2020,55.633331,55.639999,54.380669,54.591331,54.591331,121345500
5/27/2020,54.723999,55.180668,52.333332,54.681999,54.681999,173242500
5/28/2020,54.234001,54.983334,53.445999,53.720669,53.720669,108834000
5/29/2020,53.916668,55.666668,53.613998,55.666668,55.666668,176467500
6/1/2020,57.200001,59.933334,56.939999,59.873333,59.873333,224092500
6/2/2020,59.646667,60.577332,58.066666,58.770668,58.770668,203484000
6/3/2020,59.208,59.862667,58.673332,58.863998,58.863998,119242500
6/4/2020,59.325333,59.716667,57.229332,57.625332,57.625332,133315500
6/5/2020,58.522667,59.101334,57.746666,59.043999,59.043999,117178500
6/8/2020,61.266666,63.333332,60.610668,63.327999,63.327999,212620500
6/9/2020,62.667332,63.629333,61.595333,62.711334,62.711334,170823000
6/10/2020,66.125336,68.498665,65.5,68.33667,68.33667,278451000
6/11/2020,66.013336,67.930664,64.800003,64.856003,64.856003,238747500
6/12/2020,65.333336,65.865334,60.84,62.352001,62.352001,251451000
6/15/2020,61.186001,66.589333,60.566666,66.059998,66.059998,235458000
6/16/2020,67.456665,67.52533,64.159332,65.475334,65.475334,210766500
6/17/2020,65.847336,67,65.504669,66.119331,66.119331,148362000
6/18/2020,66.866669,67.946671,66.297997,66.930664,66.930664,146278500
6/19/2020,67.518669,67.731331,66.089333,66.726669,66.726669,130195500
6/22/2020,66.66333,67.258667,66.001335,66.288002,66.288002,95436000
6/23/2020,66.592003,67.466667,66.267334,66.785332,66.785332,95479500
6/24/2020,66.274002,66.725334,63.542667,64.056664,64.056664,164394000
6/25/2020,63.618,65.732002,62.476665,65.732002,65.732002,138817500
6/26/2020,66.318665,66.333336,63.658001,63.982666,63.982666,132823500
6/29/2020,64.60067,67.333336,63.234669,67.290001,67.290001,135396000
6/30/2020,67.099998,72.512665,66.915337,71.987335,71.987335,253777500
7/1/2020,72.199997,75.688667,72.033333,74.641998,74.641998,199903500
7/2/2020,81.431999,81.866669,79.040001,80.577332,80.577332,258751500
7/6/2020,85.112663,91.852669,84.402664,91.438667,91.438667,308548500
7/7/2020,93.667336,95.300003,89.113998,92.657333,92.657333,322345500
7/8/2020,93.666664,94.484001,87.422668,91.05867,91.05867,244669500
7/9/2020,93.132668,93.903999,90.085335,92.952003,92.952003,175764000
7/10/2020,93.066666,103.26133,91.734001,102.976669,102.976669,350064000
7/13/2020,110.599998,119.666,98.073997,99.804001,99.804001,584781000
7/14/2020,103.73333,106,95.400002,101.120003,101.120003,351271500
7/15/2020,102.866669,103.333336,97.133331,103.067329,103.067329,245517000
7/16/2020,98.477333,102.113998,97.73333,100.042664,100.042664,214512000
7/17/2020,100.896667,102.500664,99.333336,100.056,100.056,139950000
7/20/2020,101.267334,110,99.199997,109.533333,109.533333,256821000
7/21/2020,109.328667,111.666664,103.866669,104.557335,104.557335,241608000
7/22/2020,106.599998,108.428001,104.133331,106.155334,106.155334,212416500
7/23/2020,111.93,112.599998,98.718002,100.87133,100.87133,364927500
7/24/2020,94.400665,97.666664,91.102669,94.466667,94.466667,290949000
7/27/2020,95.666664,103.195999,94.199997,102.639999,102.639999,240730500
7/28/2020,100.26667,104.313332,98.29467,98.432671,98.432671,237130500
7/29/2020,100.066666,102.320663,99.133331,99.940666,99.940666,141403500
7/30/2020,99.199997,100.882668,98.066666,99.166,99.166,114315000
7/31/2020,101,101.136665,94.732002,95.384003,95.384003,183123000
8/3/2020,96.613335,100.653999,96.292,99,99,132139500
8/4/2020,99.667336,101.827332,97.466667,99.133331,99.133331,126225000
8/5/2020,99.532669,99.989334,97.887337,99.001335,99.001335,74217000
8/6/2020,99.388664,101.153999,98.484001,99.305336,99.305336,89884500
8/7/2020,99.96933,99.98333,94.334,96.847336,96.847336,133446000
8/10/2020,96.533333,97.166664,92.389336,94.571335,94.571335,112834500
8/11/2020,93.066666,94.666664,91,91.625999,91.625999,129387000
8/12/2020,98,105.666664,95.666664,103.650665,103.650665,327441000
8/13/2020,107.400002,110.078667,104.484001,108.066666,108.066666,306379500
8/14/2020,110.999336,111.253334,108.442665,110.047333,110.047333,188664000
8/17/2020,111.800003,123.057335,111.522003,122.375999,122.375999,303634500
8/18/2020,126.599335,128.259995,123.007332,125.806,125.806,247117500
8/19/2020,124.333336,127.400002,122.74733,125.235336,125.235336,183079500
8/20/2020,124.045334,134.799332,123.804001,133.455338,133.455338,309177000
8/21/2020,136.317337,139.699326,135.003326,136.665329,136.665329,322344000
8/24/2020,141.751999,141.933334,128.501328,134.279999,134.279999,300954000
8/25/2020,131.659332,135.196671,131.199997,134.889328,134.889328,159883500
8/26/2020,137.333328,144.399994,136.908661,143.544662,143.544662,213591000
8/27/2020,145.363998,153.039993,142.833328,149.25,149.25,355395000
8/28/2020,153.007996,154.565994,145.768005,147.559998,147.559998,301218000
8/31/2020,148.203339,166.713333,146.703339,166.106674,166.106674,355123200
9/1/2020,167.380005,167.496674,156.83667,158.350006,158.350006,269523300
9/2/2020,159.66333,159.679993,135.039993,149.123337,149.123337,288528300
9/3/2020,135.743332,143.933334,134,135.666672,135.666672,262788300
9/4/2020,134.270004,142.666672,124.006668,139.440002,139.440002,330965700
9/8/2020,118.666664,122.91333,109.959999,110.07,110.07,346397100
9/9/2020,118.866669,123,113.83667,122.09333,122.09333,238397400
9/10/2020,128.736664,132.996674,120.186668,123.779999,123.779999,254791800
9/11/2020,127.313332,127.5,120.166664,124.239998,124.239998,182152500
9/14/2020,126.98333,140,124.433334,139.873337,139.873337,249061800
9/15/2020,145.520004,153.979996,143.566666,149.919998,149.919998,291894600
9/16/2020,146.623337,152.596664,145.103333,147.253326,147.253326,216837900
9/17/2020,138.53334,145.929993,136,141.143326,141.143326,230337600
9/18/2020,149.313339,150.333328,142.933334,147.383331,147.383331,259220400
9/21/2020,151.043335,151.893326,135.690002,149.796661,149.796661,328430400
9/22/2020,143.199997,145.919998,139.199997,141.410004,141.410004,238742400
9/23/2020,135.053329,137.383331,125.293335,126.786667,126.786667,285222600
9/24/2020,121.26667,133.166672,117.099998,129.263336,129.263336,289683300
9/25/2020,131.156662,136.243332,130.433334,135.779999,135.779999,201625500
9/28/2020,141.539993,142.693329,138.516663,140.399994,140.399994,149158800
9/29/2020,138.666672,142.833328,137.199997,139.690002,139.690002,150657900
9/30/2020,140.440002,144.643326,140.156662,143.003326,143.003326,144436800
10/1/2020,146.919998,149.626663,144.806671,149.386673,149.386673,152224500
10/2/2020,140.463333,146.376663,138.333328,138.363327,138.363327,214290000
10/5/2020,141.116669,144.546661,139.776672,141.893326,141.893326,134168400
10/6/2020,141.263336,142.926666,135.350006,137.993332,137.993332,147438900
10/7/2020,139.956665,143.300003,137.949997,141.766663,141.766663,129383100
10/8/2020,146.146667,146.333328,141.766663,141.973328,141.973328,121263300
10/9/2020,143.376663,144.863327,142.153336,144.666672,144.666672,86777100
10/12/2020,147.333328,149.580002,146.193329,147.433334,147.433334,116373300
10/13/2020,147.78334,149.630005,145.53334,148.883331,148.883331,103391100
10/14/2020,149.926666,155.300003,149.116669,153.766663,153.766663,143639100
10/15/2020,150.103333,152.190002,147.5,149.626663,149.626663,107017200
10/16/2020,151.479996,151.983337,146.28334,146.556671,146.556671,98327700
10/19/2020,148.746674,149,142.956665,143.610001,143.610001,108863400
10/20/2020,143.916672,143.916672,139.683334,140.646667,140.646667,94968900
10/21/2020,140.899994,144.316666,140.416672,140.880005,140.880005,97111500
10/22/2020,147.306671,148.410004,141.503326,141.929993,141.929993,119979600
10/23/2020,140.613327,140.963333,135.793335,140.210007,140.210007,101151000
10/26/2020,137.210007,141.919998,136.666672,140.093338,140.093338,84717600
10/27/2020,141.253326,143.5,140.03334,141.559998,141.559998,68059500
10/28/2020,138.82666,139.53334,135.333328,135.339996,135.339996,76354200
10/29/2020,136.653336,139.353333,135.486664,136.943329,136.943329,67965900
10/30/2020,135.633331,135.863327,126.370003,129.346664,129.346664,127533900
11/2/2020,131.333328,135.660004,130.766663,133.503326,133.503326,87063300
11/3/2020,136.57666,142.589996,135.563339,141.300003,141.300003,103055100
11/4/2020,143.539993,145.133331,139.03334,140.32666,140.32666,96429300
11/5/2020,142.766663,146.666672,141.333328,146.029999,146.029999,85243500
11/6/2020,145.366669,145.523331,141.426666,143.316666,143.316666,65118000
11/9/2020,146.5,150.833328,140.333328,140.419998,140.419998,104499000
11/10/2020,140.029999,140.029999,132.009995,136.786667,136.786667,90852600
11/11/2020,138.816666,139.566666,136.860001,139.043335,139.043335,52073100
11/12/2020,138.350006,141,136.506668,137.253326,137.253326,59565300
11/13/2020,136.949997,137.509995,133.886673,136.166672,136.166672,59313300
11/16/2020,136.309998,137.483337,134.696671,136.029999,136.029999,80515800
11/17/2020,153.389999,154,144.33667,147.203339,147.203339,183564900
11/18/2020,149.449997,165.333328,147.833328,162.213333,162.213333,234132000
11/19/2020,164,169.536667,162.523331,166.42334,166.42334,187425900
11/20/2020,165.996674,167.5,163.020004,163.203339,163.203339,98735700
11/23/2020,167.833328,175.333328,167.263336,173.949997,173.949997,150780900
11/24/2020,180.133331,186.66333,175.399994,185.126663,185.126663,160945500
11/25/2020,183.353333,191.333328,181.789993,191.333328,191.333328,146790600
11/27/2020,193.720001,199.593338,192.816666,195.253326,195.253326,112683300
11/30/2020,200.736664,202.600006,184.83667,189.199997,189.199997,189009300
12/1/2020,199.196671,199.28334,190.683334,194.919998,194.919998,120310500
12/2/2020,185.479996,190.513336,180.403336,189.606674,189.606674,143327100
12/3/2020,196.67334,199.656662,194.143326,197.793335,197.793335,127656000
12/4/2020,197.003326,199.679993,195.166672,199.679993,199.679993,88203900
12/7/2020,201.639999,216.263336,201.016663,213.919998,213.919998,168929100
12/8/2020,208.503326,217.093338,206.166672,216.626663,216.626663,192795000
12/9/2020,217.896667,218.106674,196,201.493332,201.493332,213873600
12/10/2020,191.456665,209.25,188.779999,209.023331,209.023331,201249600
12/11/2020,205.003326,208,198.933334,203.330002,203.330002,139425000
12/14/2020,206.333328,214.25,203.399994,213.276672,213.276672,156121800
12/15/2020,214.426666,215.633331,207.933334,211.083328,211.083328,135214500
12/16/2020,209.410004,210.833328,201.666672,207.589996,207.589996,126287400
12/17/2020,209.396667,219.606674,206.5,218.633331,218.633331,168810300
12/18/2020,222.96666,231.666672,209.513336,231.666672,231.666672,666378600
12/21/2020,222.080002,222.833328,215.356674,216.619995,216.619995,174135900
12/22/2020,216,216.626663,204.743332,213.446671,213.446671,155148000
12/23/2020,210.733337,217.166672,207.523331,215.32666,215.32666,99519000
12/24/2020,214.330002,222.029999,213.666672,220.589996,220.589996,68596800
12/28/2020,224.83667,227.133331,220.266663,221.229996,221.229996,96835800
12/29/2020,220.333328,223.300003,218.333328,221.996674,221.996674,68732400
12/30/2020,224,232.199997,222.786667,231.593338,231.593338,128538000
12/31/2020,233.330002,239.573334,230.373337,235.223328,235.223328,148949700
1/4/2021,239.820007,248.16333,239.063339,243.256668,243.256668,145914600
1/5/2021,241.220001,246.946671,239.733337,245.036667,245.036667,96735600
1/6/2021,252.830002,258,249.699997,251.993332,251.993332,134100000
1/7/2021,259.209991,272.329987,258.399994,272.013336,272.013336,154496700
1/8/2021,285.333344,294.829987,279.463318,293.339996,293.339996,225166500
1/11/2021,283.133331,284.809998,267.873322,270.396667,270.396667,177904800
1/12/2021,277,289.333344,275.779999,283.146667,283.146667,138812100
1/13/2021,284.253326,286.823334,277.333344,284.803345,284.803345,99937500
1/14/2021,281.130005,287.666656,279.583344,281.666656,281.666656,93798900
1/15/2021,284,286.633331,273.033325,275.386658,275.386658,116332800
1/19/2021,279.266663,283.333344,277.666656,281.516663,281.516663,76101000
1/20/2021,286.246674,286.5,279.093323,283.483337,283.483337,76997700
1/21/2021,285,285.23999,280.473328,281.66333,281.66333,61563300
1/22/2021,278.103333,282.666656,276.206665,282.213318,282.213318,60199500
1/25/2021,285,300.133331,279.606659,293.600006,293.600006,123520200
1/26/2021,297.126678,298.633331,290.533325,294.363342,294.363342,69394800
1/27/2021,290.116669,297.166656,286.220001,288.053345,288.053345,82002000
1/28/2021,273.333344,282.666656,267,278.476654,278.476654,79134000
1/29/2021,276.666656,280.803345,260.033325,264.51001,264.51001,104972400
2/1/2021,271.429993,280.666656,265.186676,279.936676,279.936676,76174200
2/2/2021,281.559998,293.5,280.733337,290.929993,290.929993,73038600
2/3/2021,292.339996,292.693329,284.353333,284.896667,284.896667,55030500
2/4/2021,285,285.5,277.806671,283.329987,283.329987,47438100
2/5/2021,281.666656,288.256653,279.656677,284.07666,284.07666,55699800
2/8/2021,289.890015,292.589996,284.916656,287.806671,287.806671,60485100
2/9/2021,285.040009,286.600006,280.583344,283.15332,283.15332,45473100
2/10/2021,281.213318,281.606659,266.67334,268.273346,268.273346,108648300
2/11/2021,270.813324,276.626678,267.243347,270.553345,270.553345,64868400
2/12/2021,267.08667,272.443329,261.776672,272.040009,272.040009,71304900
2/16/2021,272.666656,273.666656,264.146667,265.406677,265.406677,59406900
2/17/2021,259.696655,266.613342,254.003326,266.049988,266.049988,77989500
2/18/2021,260.299988,264.896667,258.756653,262.459991,262.459991,53871300
2/19/2021,265,265.59668,259.123322,260.433319,260.433319,56874900
2/22/2021,254.213333,256.166656,236.733337,238.166672,238.166672,111809100
2/23/2021,220.710007,237.869995,206.333328,232.946671,232.946671,199820700
2/24/2021,237.28334,248.333328,231.389999,247.339996,247.339996,110301000
2/25/2021,242.050003,245.736664,223.526672,227.406662,227.406662,117071700
2/26/2021,233.333328,235.566666,219.83667,225.166672,225.166672,123267600
3/1/2021,230.036667,239.666672,228.350006,239.476669,239.476669,81408600
3/2/2021,239.426666,240.369995,228.333328,228.813339,228.813339,71196600
3/3/2021,229.330002,233.566666,217.236664,217.733337,217.733337,90624000
3/4/2021,218.600006,222.816666,200,207.146667,207.146667,197758500
3/5/2021,208.686661,209.279999,179.830002,199.316666,199.316666,268189500
3/8/2021,200.183334,206.710007,186.263336,187.666672,187.666672,155361000
3/9/2021,202.726669,226.029999,198.403336,224.526672,224.526672,202569900
3/10/2021,233.433334,239.28334,218.353333,222.686661,222.686661,181817100
3/11/2021,233.133331,234.166672,225.726669,233.199997,233.199997,108761700
3/12/2021,223.333328,231.626663,222.046661,231.243332,231.243332,100751400
3/15/2021,231.363327,237.726669,228.013336,235.979996,235.979996,88006800
3/16/2021,234.449997,235.973328,223.666672,225.626663,225.626663,96587100
3/17/2021,218.956665,234.57666,217.003326,233.936661,233.936661,121117500
3/18/2021,228.096664,229.743332,217.333328,217.720001,217.720001,99674400
3/19/2021,215.53334,219.07666,208.206665,218.289993,218.289993,128682000
3/22/2021,228.196671,233.206665,222.916672,223.333328,223.333328,118536600
3/23/2021,225.256668,225.933334,219.169998,220.720001,220.720001,91475700
3/24/2021,222.636673,222.67334,210.036667,210.089996,210.089996,101385600
3/25/2021,204.333328,215.166672,203.166672,213.463333,213.463333,117674700
3/26/2021,213.956665,214.606674,199.963333,206.236664,206.236664,101558400
3/29/2021,205.213333,205.493332,198.67334,203.763336,203.763336,85911000
3/30/2021,200.583328,212.553329,197.003326,211.873337,211.873337,118297200
3/31/2021,215.539993,224,213.703339,222.643326,222.643326,100011900
4/1/2021,229.456665,230.806671,219.806671,220.583328,220.583328,105895200
4/5/2021,235.903336,236.053329,228.233337,230.350006,230.350006,125528400
4/6/2021,230.100006,232.183334,227.123337,230.539993,230.539993,84815400
4/7/2021,229,230.460007,222.613327,223.656662,223.656662,78928200
4/8/2021,225.793335,229.850006,223.883331,227.933334,227.933334,71772900
4/9/2021,225.92334,226.990005,223.143326,225.67334,225.67334,64311300
4/12/2021,228.566666,234.933334,227.363327,233.993332,233.993332,87407100
4/13/2021,237.566666,254.333328,236.886673,254.106674,254.106674,133958400
4/14/2021,256.899994,260.263336,242.676666,244.07666,244.07666,147052200
4/15/2021,247.699997,247.896667,240.436661,246.28334,246.28334,83546700
4/16/2021,242.883331,249.803329,241.53334,246.593338,246.593338,83938500
4/19/2021,239.866669,241.800003,230.600006,238.210007,238.210007,119058600
4/20/2021,239.139999,245.75,236.896667,239.66333,239.66333,106827000
4/21/2021,234.92334,248.279999,232.666672,248.039993,248.039993,93646500
4/22/2021,247.166672,251.256668,239.346664,239.896667,239.896667,106770900
4/23/2021,239.933334,245.786667,238.486664,243.133331,243.133331,85110000
4/26/2021,247,249.766663,244.203339,246.066666,246.066666,93115500
4/27/2021,239.320007,241.333328,234.449997,234.91333,234.91333,88311000
4/28/2021,232.136673,236.166672,231.199997,231.46666,231.46666,66813000
4/29/2021,233.169998,234.083328,222.833328,225.666672,225.666672,86536200
4/30/2021,222.529999,238.490005,222.046661,236.479996,236.479996,122276100
5/3/2021,234.600006,235.333328,226.833328,228.300003,228.300003,81129300
5/4/2021,226.313339,227.816666,219.233337,224.53334,224.53334,89217900
5/5/2021,227.020004,228.433334,222.446671,223.646667,223.646667,65705700
5/6/2021,226.919998,227.006668,216.666672,221.179993,221.179993,83353800
5/7/2021,221.933334,230,220.073334,224.123337,224.123337,70407600
5/10/2021,221.633331,221.683334,209.203339,209.679993,209.679993,94177200
5/11/2021,199.746674,209.03334,198.53334,205.733337,205.733337,139511700
5/12/2021,200.830002,206.803329,195.589996,196.630005,196.630005,101470800
5/13/2021,200.513336,202.153336,186.550003,190.563339,190.563339,132554700
5/14/2021,194.470001,197.623337,190.153336,196.580002,196.580002,100112700
5/17/2021,191.850006,196.57666,187.066666,192.276672,192.276672,97171200
5/18/2021,189.333328,198.75,187.793335,192.623337,192.623337,110491800
5/19/2021,184.183334,188.736664,182.32666,187.820007,187.820007,118735200
5/20/2021,191.666672,196.28334,190.356674,195.593338,195.593338,92463300
5/21/2021,198.703339,198.893326,193.333328,193.626663,193.626663,78091800
5/24/2021,193.866669,204.82666,191.21666,202.146667,202.146667,103674300
5/25/2021,202.436661,204.66333,198.570007,201.563339,201.563339,84017700
5/26/2021,202.520004,208.723328,200.5,206.376663,206.376663,85917900
5/27/2021,206.746674,210.376663,205.403336,210.28334,210.28334,79111800
5/28/2021,209.5,211.863327,207.460007,208.406662,208.406662,68211000
6/1/2021,209.266663,211.266663,206.850006,207.96666,207.96666,54254700
6/2/2021,206.710007,207.786667,199.713333,201.706665,201.706665,69908400
6/3/2021,200.600006,201.516663,190.406662,190.946671,190.946671,90335700
6/4/2021,193.236664,200.203339,192.399994,199.683334,199.683334,72110700
6/7/2021,197.276672,203.333328,194.293335,201.710007,201.710007,67631100
6/8/2021,207.669998,207.696671,198.5,201.196671,201.196671,78160200
6/9/2021,200.723328,203.929993,199.210007,199.593338,199.593338,49753800
6/10/2021,201.293335,205.529999,200.166672,203.373337,203.373337,71758800
6/11/2021,203.410004,204.186661,200.506668,203.296661,203.296661,48615900
6/14/2021,204.07666,208.496674,203.059998,205.896667,205.896667,61272000
6/15/2021,205.563339,205.596664,199.410004,199.786667,199.786667,53292300
6/16/2021,199.179993,202.833328,197.833328,201.623337,201.623337,66432300
6/17/2021,200.630005,207.156662,200.446671,205.53334,205.53334,68104200
6/18/2021,204.456665,209.449997,203.933334,207.770004,207.770004,73682700
6/21/2021,208.160004,210.463333,202.960007,206.943329,206.943329,74438100
6/22/2021,206.083328,209.523331,205.166672,207.903336,207.903336,57476700
6/23/2021,210.666672,219.066666,210.013336,218.856674,218.856674,93297600
6/24/2021,224.996674,232.539993,222.536667,226.606674,226.606674,137947200
6/25/2021,229.860001,231.270004,222.899994,223.956665,223.956665,97490100
6/28/2021,223.880005,231.566666,223.440002,229.573334,229.573334,64884600
6/29/2021,228.21666,229.169998,225.296661,226.919998,226.919998,52143900
6/30/2021,226.589996,230.936661,226.046661,226.566666,226.566666,56774700
7/1/2021,227.973328,229.330002,224.266663,225.973328,225.973328,55903500
7/2/2021,226.32666,233.333328,224.419998,226.300003,226.300003,81163500
7/6/2021,227.236664,228,217.133331,219.860001,219.860001,69853500
7/7/2021,221.42334,221.899994,212.773331,214.883331,214.883331,56376000
7/8/2021,209.456665,218.143326,206.820007,217.603333,217.603333,68319900
7/9/2021,217.726669,219.636673,214.896667,218.983337,218.983337,54421500
7/12/2021,220.733337,229.080002,220.720001,228.566666,228.566666,77781000
7/13/2021,228.773331,231.093338,222.100006,222.846664,222.846664,62898300
7/14/2021,223.583328,226.203339,217.613327,217.793335,217.793335,64923600
7/15/2021,219.463333,222.046661,212.626663,216.866669,216.866669,60628800
7/16/2021,218.226669,218.899994,214.066666,214.740005,214.740005,49113000
7/19/2021,209.963333,215.733337,207.096664,215.406662,215.406662,63891300
7/20/2021,217.330002,220.796661,213.5,220.166672,220.166672,46461300
7/21/2021,219.869995,221.619995,216.763336,218.429993,218.429993,41859900
7/22/2021,218.813339,220.723328,214.866669,216.419998,216.419998,45317100
7/23/2021,215.453339,216.266663,212.433334,214.460007,214.460007,43814700
7/26/2021,216.990005,222.733337,215.703339,219.206665,219.206665,76009800
7/27/2021,221.133331,222.166672,209.080002,214.926666,214.926666,98439900
7/28/2021,215.666672,218.323334,213.133331,215.660004,215.660004,48019800
7/29/2021,216.596664,227.896667,216.266663,225.78334,225.78334,91183800
7/30/2021,223.919998,232.509995,223,229.066666,229.066666,88969200
8/2/2021,233.333328,242.313339,232.800003,236.556671,236.556671,100847400
8/3/2021,239.666672,240.883331,233.669998,236.580002,236.580002,64860900
8/4/2021,237,241.633331,236.309998,236.973328,236.973328,51007800
8/5/2021,238.666672,240.316666,237.136673,238.210007,238.210007,38758800
8/6/2021,237.300003,238.776672,232.543335,233.03334,233.03334,46869000
8/9/2021,236.723328,239.676666,235.043335,237.919998,237.919998,44145900
8/10/2021,237.996674,238.863327,233.960007,236.66333,236.66333,40296900
8/11/2021,237.570007,238.393326,234.736664,235.940002,235.940002,29401800
8/12/2021,235.446671,240.933334,233.133331,240.75,240.75,52377300
8/13/2021,241.236664,243.300003,238.113327,239.056671,239.056671,50194500
8/16/2021,235.023331,236.5,225.46666,228.723328,228.723328,68032200
8/17/2021,224.220001,224.860001,216.279999,221.903336,221.903336,71163900
8/18/2021,223.25,231.92334,223.116669,229.66333,229.66333,61048200
8/19/2021,226.070007,228.850006,222.529999,224.490005,224.490005,42940500
8/20/2021,227.616669,230.710007,224.566666,226.753326,226.753326,44525700
8/23/2021,228.479996,237.376663,226.916672,235.433334,235.433334,60794700
8/24/2021,236.893326,238.406662,234.213333,236.16333,236.16333,39249300
8/25/2021,235.676666,238.990005,234.666672,237.066666,237.066666,37936800
8/26/2021,236.103333,238.46666,232.539993,233.720001,233.720001,39642900
8/27/2021,235,238.333328,234.03334,237.306671,237.306671,41501400
8/30/2021,238.240005,243.666672,237.57666,243.636673,243.636673,55812600
8/31/2021,244.333328,246.796661,242.146667,245.240005,245.240005,62566200
9/1/2021,244.693329,247.330002,243.756668,244.696671,244.696671,39612900
9/2/2021,244.833328,246.990005,243.513336,244.130005,244.130005,38331900
9/3/2021,244.083328,244.666672,241.399994,244.523331,244.523331,45738300
9/7/2021,246.666672,253.399994,246.419998,250.973328,250.973328,60119400
9/8/2021,253.860001,254.816666,246.92334,251.289993,251.289993,56379000
9/9/2021,251.136673,254.03334,250.543335,251.619995,251.619995,42233100
9/10/2021,253.199997,254.203339,244.839996,245.42334,245.42334,45552600
9/13/2021,246.736664,248.259995,236.28334,247.666672,247.666672,68857500
9/14/2021,247.523331,251.490005,245.46666,248.16333,248.16333,55574700
9/15/2021,248.333328,252.286667,246.119995,251.943329,251.943329,46073100
9/16/2021,250.943329,252.970001,249.203339,252.330002,252.330002,41770200
9/17/2021,252.383331,253.679993,250,253.16333,253.16333,84612600
9/20/2021,244.853333,247.333328,239.539993,243.389999,243.389999,74273100
9/21/2021,244.929993,248.246674,243.479996,246.460007,246.460007,48992100
9/22/2021,247.843338,251.223328,246.373337,250.646667,250.646667,45378900
9/23/2021,251.666672,252.733337,249.306671,251.213333,251.213333,35842500
9/24/2021,248.630005,258.266663,248.186661,258.130005,258.130005,64119000
9/27/2021,257.706665,266.333344,256.436676,263.786682,263.786682,84212100
9/28/2021,262.399994,265.213318,255.393326,259.186676,259.186676,76144200
9/29/2021,259.933319,264.5,256.893341,260.436676,260.436676,62828700
9/30/2021,260.333344,263.043335,258.333344,258.493347,258.493347,53868000
10/1/2021,259.466675,260.26001,254.529999,258.406677,258.406677,51094200
10/4/2021,265.5,268.98999,258.706665,260.51001,260.51001,91449900
10/5/2021,261.600006,265.769989,258.066681,260.196655,260.196655,55297800
10/6/2021,258.733337,262.220001,257.73999,260.916656,260.916656,43898400
10/7/2021,261.820007,268.333344,261.126678,264.536682,264.536682,57587400
10/8/2021,265.40332,265.459991,260.303345,261.829987,261.829987,50215800
10/11/2021,262.549988,267.079987,261.833344,263.980011,263.980011,42600900
10/12/2021,266.976654,270.773346,265.523346,268.573334,268.573334,66060000
10/13/2021,270.156677,271.803345,268.593323,270.359985,270.359985,42360300
10/14/2021,271.829987,273.416656,271.116669,272.773346,272.773346,36741600
10/15/2021,274.579987,281.070007,274.116669,281.01001,281.01001,56773800
10/18/2021,283.929993,291.753326,283.823334,290.036682,290.036682,72621600
10/19/2021,292.51001,292.649994,287.503326,288.089996,288.089996,52143300
10/20/2021,288.450012,289.829987,285.793335,288.600006,288.600006,42096300
10/21/2021,285.333344,300,285.166656,298,298,94444500
10/22/2021,298.5,303.333344,296.986664,303.226654,303.226654,68642400
